19,1,105,340,204,190,1,1,1
19,2,426,667,83,77,1,1,1
19,3,687,659,74,83,1,1,1
19,4,1098,359,137,146,1,1,1
19,5,1263,497,17,66,1,1,1
20,1,118,347,198,192,1,1,1
20,2,430,668,82,79,1,1,1
20,3,689,663,73,84,1,1,1
20,4,1094,368,134,147,1,1,1
20,5,1259,497,21,71,1,1,1
21,1,132,364,192,184,1,1,1
21,2,432,675,83,75,1,1,1
21,3,692,670,70,81,1,1,1
21,4,1091,387,131,137,1,1,1
21,5,1255,496,25,91,1,1,1
22,1,144,378,188,177,1,1,1
22,2,438,676,80,77,1,1,1
22,3,694,677,69,78,1,1,1
22,4,1087,396,129,136,1,1,1
22,5,1250,503,30,90,1,1,1
23,1,156,384,184,180,1,1,1
23,2,441,680,79,75,1,1,1
23,3,696,682,68,77,1,1,1
23,4,1083,405,127,136,1,1,1
23,5,1246,508,34,90,1,1,1
24,1,167,401,179,171,1,1,1
24,2,446,688,77,70,1,1,1
24,3,697,686,68,77,1,1,1
24,4,1081,422,123,127,1,1,1
24,5,1242,515,38,89,1,1,1
25,1,178,409,176,170,1,1,1
25,2,449,689,76,71,1,1,1
25,3,699,696,66,71,1,1,1
25,4,1077,428,122,129,1,1,1
25,5,1239,521,39,88,1,1,1
26,1,190,422,170,165,1,1,1
26,2,452,690,76,73,1,1,1
26,3,701,696,65,75,1,1,1
26,4,1075,436,118,128,1,1,1
26,5,1235,527,38,87,1,1,1
27,1,199,434,168,161,1,1,1
27,2,456,695,74,70,1,1,1
27,3,702,706,64,68,1,1,1
27,4,1072,448,115,123,1,1,1
27,5,1231,534,39,85,1,1,1
28,1,209,440,164,162,1,1,1
28,2,459,701,74,66,1,1,1
28,3,704,707,63,70,1,1,1
28,4,1069,452,114,126,1,1,1
28,5,1227,540,38,84,1,1,1
29,1,220,453,161,155,1,1,1
29,2,462,700,74,70,1,1,1
29,3,706,712,62,69,1,1,1
29,4,1068,470,109,115,1,1,1
29,5,1224,547,39,81,1,1,1
30,1,229,461,156,154,1,1,1
30,2,465,709,73,63,1,1,1
30,3,707,715,61,69,1,1,1
30,4,1071,475,101,117,1,1,1
30,5,1220,553,38,80,1,1,1
31,1,238,474,155,147,1,1,1
31,2,467,708,73,66,1,1,1
31,3,708,723,61,64,1,1,1
31,4,1072,485,96,114,1,1,1
31,5,1217,559,36,79,1,1,1
32,1,246,481,151,146,1,1,1
32,2,471,709,71,67,1,1,1
32,3,711,727,58,63,1,1,1
32,4,1071,489,93,116,1,1,1
32,5,1213,563,36,80,1,1,1
33,1,255,488,148,145,1,1,1
33,2,475,715,69,63,1,1,1
33,3,712,730,58,63,1,1,1
33,4,1058,504,102,107,1,1,1
33,5,1210,569,35,77,1,1,1
34,1,263,495,145,144,1,1,1
34,2,477,715,70,65,1,1,1
34,3,712,736,58,60,1,1,1
34,4,1055,511,100,106,1,1,1
34,5,1207,573,35,79,1,1,1
35,1,272,507,141,137,1,1,1
35,2,481,723,68,59,1,1,1
35,3,714,738,56,61,1,1,1
35,4,1052,520,98,103,1,1,1
35,5,1203,579,35,76,1,1,1
36,1,280,522,140,127,1,1,1
36,2,483,722,68,62,1,1,1
36,3,715,743,56,57,1,1,1
36,4,1048,525,98,103,1,1,1
36,5,1200,584,34,75,1,1,1
37,1,287,521,137,134,1,1,1
37,2,486,727,68,59,1,1,1
37,3,716,743,55,57,1,1,1
37,4,1046,535,96,99,1,1,1
37,5,1197,588,33,76,1,1,1
38,1,294,532,134,128,1,1,1
38,2,489,727,66,61,1,1,1
38,3,717,748,54,52,1,1,1
38,4,1044,543,94,97,1,1,1
38,5,1194,594,34,74,1,1,1
39,1,302,543,131,122,1,1,1
39,2,492,729,65,61,1,1,1
39,3,718,753,48,47,1,1,1
39,4,1041,549,94,96,1,1,1
39,5,1192,598,34,73,1,1,1
40,1,309,543,128,127,1,1,1
40,2,494,734,65,58,1,1,1
40,3,718,754,54,46,1,1,1
40,4,1039,555,92,95,1,1,1
40,5,1189,604,31,71,1,1,1
41,1,315,555,127,119,1,1,1
41,2,497,738,64,56,1,1,1
41,3,720,758,48,42,1,1,1
41,4,1038,562,90,93,1,1,1
41,5,1186,608,32,70,1,1,1
42,1,322,557,125,121,1,1,1
42,2,500,736,63,60,1,1,1
42,3,721,761,46,39,1,1,1
42,4,1035,569,89,91,1,1,1
42,5,1183,612,32,70,1,1,1
43,1,328,570,123,113,1,1,1
43,2,502,742,63,56,1,1,1
43,3,722,765,45,35,1,1,1
43,4,1033,574,88,91,1,1,1
43,5,1180,618,31,68,1,1,1
44,1,335,570,120,117,1,1,1
44,2,505,744,62,55,1,1,1
44,3,722,768,45,32,1,1,1
44,4,1031,580,87,89,1,1,1
44,5,1178,619,30,70,1,1,1
45,1,341,586,118,106,1,1,1
45,2,507,744,62,56,1,1,1
45,3,724,771,43,29,1,1,1
45,4,1030,587,85,86,1,1,1
45,5,1175,625,30,67,1,1,1
46,1,347,587,116,109,1,1,1
46,2,510,747,61,53,1,1,1
46,3,724,771,43,29,1,1,1
46,4,1027,593,84,85,1,1,1
46,5,1172,629,31,67,1,1,1
47,1,352,588,115,111,1,1,1
47,2,512,752,60,48,1,1,1
47,3,724,777,43,22,1,1,1
47,4,1027,597,81,85,1,1,1
47,5,1170,633,30,66,1,1,1
48,1,358,599,113,105,1,1,1
48,2,514,754,60,46,1,1,1
48,3,726,778,41,22,1,1,1
48,4,1024,605,81,81,1,1,1
48,5,1168,638,28,64,1,1,1
49,1,364,599,111,109,1,1,1
49,2,516,755,60,45,1,1,1
49,3,726,782,40,18,1,1,1
49,4,1023,608,79,82,1,1,1
49,5,1165,641,28,64,1,1,1
50,1,369,607,109,104,1,1,1
50,2,519,758,59,42,1,1,1
50,3,726,785,41,15,1,1,1
50,4,1020,617,80,77,1,1,1
50,5,1163,645,27,63,1,1,1
51,1,374,614,108,101,1,1,1
51,2,521,761,58,39,1,1,1
51,3,743,785,24,9,1,1,1
51,4,1019,621,77,77,1,1,1
51,5,1161,649,27,63,1,1,1
52,1,379,617,106,102,1,1,1
52,2,523,759,58,41,1,1,1
52,3,743,787,23,8,1,1,1
52,4,1019,626,75,76,1,1,1
52,5,1159,652,27,62,1,1,1
53,1,385,625,103,97,1,1,1
53,2,525,763,58,37,1,1,1
53,3,726,789,40,10,1,1,1
53,4,1017,629,75,76,1,1,1
53,5,1156,655,28,62,1,1,1
54,1,389,625,103,100,1,1,1
54,2,527,766,57,34,1,1,1
54,3,747,792,20,8,1,1,1
54,4,1014,635,75,74,1,1,1
54,5,1153,659,27,61,1,1,1
55,1,394,634,101,94,1,1,1
55,2,530,767,56,33,1,1,1
55,3,741,795,25,5,1,1,1
55,4,1014,638,72,74,1,1,1
55,5,1152,662,26,61,1,1,1
56,1,398,639,100,93,1,1,1
56,2,532,767,55,33,1,1,1
56,4,1012,643,72,73,1,1,1
56,5,1150,666,24,60,1,1,1
57,1,403,642,99,93,1,1,1
57,2,533,770,56,30,1,1,1
57,4,1011,647,70,72,1,1,1
57,5,1147,668,27,60,1,1,1
58,1,407,649,98,89,1,1,1
58,2,536,773,54,27,1,1,1
58,4,1009,649,70,74,1,1,1
58,5,1146,671,24,60,1,1,1
59,1,412,653,96,88,1,1,1
59,2,537,774,54,26,1,1,1
59,4,1008,657,68,69,1,1,1
59,5,1143,675,27,58,1,1,1
60,1,416,656,95,88,1,1,1
60,2,539,776,54,24,1,1,1
60,4,1006,657,69,72,1,1,1
60,5,1141,679,24,57,1,1,1
61,1,420,660,94,87,1,1,1
61,2,541,777,53,23,1,1,1
61,4,1003,665,70,67,1,1,1
61,5,1139,682,24,56,1,1,1
62,1,424,664,93,85,1,1,1
62,2,544,780,47,20,1,1,1
62,4,1004,667,65,68,1,1,1
62,5,1138,685,24,56,1,1,1
63,1,429,668,90,84,1,1,1
63,2,545,781,52,19,1,1,1
63,4,1002,670,66,68,1,1,1
63,5,1135,688,24,55,1,1,1
64,1,433,675,89,79,1,1,1
64,2,547,783,53,17,1,1,1
64,4,1001,674,64,67,1,1,1
64,5,1133,691,22,54,1,1,1
65,1,436,676,89,81,1,1,1
65,2,548,792,51,8,1,1,1
65,4,1000,679,65,65,1,1,1
65,5,1133,695,21,52,1,1,1
66,1,440,679,87,80,1,1,1
66,2,550,783,43,17,1,1,1
66,4,999,683,61,64,1,1,1
66,5,1130,697,23,53,1,1,1
67,1,444,687,86,75,1,1,1
67,2,553,789,33,11,1,1,1
67,4,997,688,63,61,1,1,1
67,5,1129,699,22,52,1,1,1
68,1,447,685,86,79,1,1,1
68,4,996,691,61,61,1,1,1
68,5,1127,703,22,51,1,1,1
69,1,451,693,85,73,1,1,1
69,4,995,694,62,61,1,1,1
69,5,1124,705,24,50,1,1,1
70,1,454,692,84,77,1,1,1
70,4,994,697,61,61,1,1,1
70,5,1124,712,21,46,1,1,1
71,1,457,695,83,76,1,1,1
71,4,992,701,59,59,1,1,1
71,5,1122,709,20,51,1,1,1
72,1,461,703,82,70,1,1,1
72,4,992,706,58,57,1,1,1
72,5,1120,715,21,46,1,1,1
73,1,464,706,81,69,1,1,1
73,4,991,707,59,58,1,1,1
73,5,1119,718,20,45,1,1,1
74,1,467,703,80,74,1,1,1
74,4,990,711,57,56,1,1,1
74,5,1117,717,20,48,1,1,1
75,1,471,710,79,69,1,1,1
75,4,989,714,57,56,1,1,1
75,5,1116,724,20,43,1,1,1
76,1,474,711,79,71,1,1,1
76,4,988,716,56,56,1,1,1
76,5,1114,722,20,48,1,1,1
77,1,477,713,77,71,1,1,1
77,4,986,721,55,54,1,1,1
77,5,1112,724,21,48,1,1,1
77,6,1272,548,8,44,1,1,1
78,1,480,718,76,68,1,1,1
78,4,985,722,57,55,1,1,1
78,5,1111,734,17,40,1,1,1
78,6,1268,555,12,45,1,1,1
79,7,0,107,39,56,1,1,1
79,1,482,723,76,65,1,1,1
79,4,985,727,53,52,1,1,1
79,5,1109,728,19,48,1,1,1
79,6,1266,551,14,53,1,1,1
80,7,0,100,75,99,1,1,1
80,1,485,723,76,67,1,1,1
80,4,983,728,55,53,1,1,1
80,5,1108,731,18,46,1,1,1
80,6,1263,555,17,55,1,1,1
81,7,0,105,98,123,1,1,1
81,1,488,727,74,65,1,1,1
81,4,983,729,54,54,1,1,1
81,5,1108,732,17,47,1,1,1
81,6,1259,557,21,56,1,1,1
82,7,0,111,125,143,1,1,1
82,1,491,726,74,67,1,1,1
82,4,982,733,54,52,1,1,1
82,5,1104,740,19,42,1,1,1
82,6,1255,560,25,58,1,1,1
83,7,0,107,146,173,1,1,1
83,1,494,726,73,69,1,1,1
83,4,981,736,54,51,1,1,1
83,5,1105,737,15,46,1,1,1
83,6,1252,552,28,67,1,1,1
84,7,0,105,168,199,1,1,1
84,1,497,732,71,65,1,1,1
84,4,980,739,52,50,1,1,1
84,5,1103,746,16,38,1,1,1
84,6,1249,556,31,67,1,1,1
85,7,0,103,192,223,1,1,1
85,1,499,731,71,68,1,1,1
85,4,979,739,52,52,1,1,1
85,5,1102,745,15,40,1,1,1
85,6,1245,559,35,66,1,1,1
86,7,0,109,213,239,1,1,1
86,1,502,739,70,61,1,1,1
86,4,979,744,52,49,1,1,1
86,5,1100,747,17,37,1,1,1
86,6,1243,562,32,67,1,1,1
87,7,0,117,233,253,1,1,1
87,1,504,738,70,62,1,1,1
87,4,978,743,50,52,1,1,1
87,5,1099,745,15,44,1,1,1
87,6,1239,565,33,67,1,1,1
88,7,0,144,250,247,1,1,1
88,1,507,744,69,56,1,1,1
88,4,977,747,50,50,1,1,1
88,5,1098,748,15,42,1,1,1
88,6,1237,572,32,63,1,1,1
89,7,20,172,246,238,1,1,1
89,1,509,743,69,57,1,1,1
89,4,976,750,49,49,1,1,1
89,5,1096,752,16,40,1,1,1
89,6,1233,572,33,66,1,1,1
90,7,49,203,236,225,1,1,1
90,1,512,746,68,54,1,1,1
90,4,975,751,48,49,1,1,1
90,5,1095,754,15,40,1,1,1
90,6,1231,576,32,63,1,1,1
91,7,74,220,225,225,1,1,1
91,1,514,748,67,52,1,1,1
91,4,974,753,49,47,1,1,1
91,5,1093,759,15,36,1,1,1
91,6,1227,576,31,67,1,1,1
91,8,1266,79,14,75,1,1,1
92,7,98,246,216,215,1,1,1
92,1,516,753,67,47,1,1,1
92,4,974,756,47,44,1,1,1
92,5,1093,762,14,36,1,1,1
92,6,1225,583,31,62,1,1,1
92,8,1255,100,25,107,1,1,1
93,7,120,270,209,207,1,1,1
93,1,519,753,66,47,1,1,1
93,4,973,759,47,41,1,1,1
93,5,1091,762,15,25,1,1,1
93,6,1222,584,31,64,1,1,1
93,8,1246,117,34,114,1,1,1
94,7,142,291,202,200,1,1,1
94,1,521,756,65,44,1,1,1
94,4,972,761,48,39,1,1,1
94,5,1090,765,15,33,1,1,1
94,6,1219,588,30,63,1,1,1
94,8,1233,146,47,107,1,1,1
95,7,162,311,194,194,1,1,1
95,1,523,758,65,42,1,1,1
95,4,973,763,45,37,1,1,1
95,5,1089,766,14,34,1,1,1
95,6,1216,598,30,54,1,1,1
95,8,1226,84,54,189,1,1,1
96,7,181,336,188,182,1,1,1
96,1,525,757,65,43,1,1,1
96,4,974,767,43,33,1,1,1
96,5,1088,768,13,22,1,1,1
96,6,1213,594,30,61,1,1,1
96,8,1217,88,63,206,1,1,1
97,7,200,355,181,176,1,1,1
97,1,528,762,63,38,1,1,1
97,4,975,766,41,34,1,1,1
97,5,1087,772,13,21,1,1,1
97,6,1209,97,71,214,1,1,1
97,8,1211,605,30,52,1,1,1
98,7,216,362,174,181,1,1,1
98,1,530,762,63,38,1,1,1
98,4,974,768,41,32,1,1,1
98,5,1085,767,14,26,1,1,1
98,6,1201,113,79,219,1,1,1
98,8,1209,600,28,60,1,1,1
99,7,233,382,169,172,1,1,1
99,1,532,766,62,34,1,1,1
99,4,973,770,39,30,1,1,1
99,5,1084,777,13,17,1,1,1
99,6,1193,130,87,221,1,1,1
99,8,1206,603,28,58,1,1,1
100,7,248,397,163,168,1,1,1
100,1,534,768,62,32,1,1,1
100,4,974,773,37,27,1,1,1
100,5,1083,775,13,21,1,1,1
100,6,1186,155,94,213,1,1,1
100,8,1203,610,29,54,1,1,1
101,7,264,411,157,164,1,1,1
101,1,536,768,62,32,1,1,1
101,4,972,773,39,19,1,1,1
101,5,1081,776,15,21,1,1,1
101,6,1178,180,102,205,1,1,1
101,8,1199,610,31,57,1,1,1
102,7,276,429,155,156,1,1,1
102,1,538,770,61,30,1,1,1
102,4,972,777,36,16,1,1,1
102,5,1081,779,13,21,1,1,1
102,6,1171,200,109,201,1,1,1
102,8,1197,610,29,59,1,1,1
103,7,292,441,149,153,1,1,1
103,1,540,772,61,28,1,1,1
103,4,971,779,36,16,1,1,1
103,5,1080,780,13,18,1,1,1
103,6,1165,224,115,191,1,1,1
103,8,1195,614,29,57,1,1,1
104,7,305,458,144,145,1,1,1
104,1,542,775,53,25,1,1,1
104,4,970,781,38,16,1,1,1
104,5,1078,782,14,18,1,1,1
104,6,1158,246,122,184,1,1,1
104,8,1192,625,29,49,1,1,1
105,7,316,472,142,140,1,1,1
105,1,544,774,60,26,1,1,1
105,4,970,783,36,15,1,1,1
105,5,1076,786,13,14,1,1,1
105,6,1152,260,128,184,1,1,1
105,8,1192,626,27,50,1,1,1
106,7,330,477,137,143,1,1,1
106,1,546,779,54,21,1,1,1
106,4,969,784,36,16,1,1,1
106,5,1076,785,13,15,1,1,1
106,6,1145,282,135,176,1,1,1
106,8,1188,631,28,47,1,1,1
107,7,342,492,132,136,1,1,1
107,1,548,778,59,22,1,1,1
107,4,969,795,37,5,1,1,1
107,5,1075,786,12,14,1,1,1
107,6,1140,302,140,167,1,1,1
107,8,1185,628,28,52,1,1,1
108,7,353,506,129,130,1,1,1
108,1,550,781,50,19,1,1,1
108,4,968,797,19,3,1,1,1
108,5,1074,787,13,13,1,1,1
108,6,1134,319,146,164,1,1,1
108,8,1184,634,27,48,1,1,1
109,7,362,517,128,126,1,1,1
109,1,552,784,50,16,1,1,1
109,4,970,789,28,6,1,1,1
109,5,1073,789,12,11,1,1,1
109,6,1128,331,144,163,1,1,1
109,8,1180,628,28,56,1,1,1
110,7,374,526,123,124,1,1,1
110,1,553,783,24,17,1,1,1
110,5,1074,791,11,9,1,1,1
110,6,1123,349,141,156,1,1,1
110,8,1180,641,26,45,1,1,1
111,7,383,538,120,119,1,1,1
111,1,555,787,6,13,1,1,1
111,5,1071,795,11,5,1,1,1
111,6,1118,365,135,151,1,1,1
111,8,1176,642,28,46,1,1,1
112,7,393,546,118,118,1,1,1
112,1,557,786,7,13,1,1,1
112,5,1072,794,11,6,1,1,1
112,6,1112,378,134,148,1,1,1
112,8,1175,645,26,46,1,1,1
113,7,402,556,115,114,1,1,1
113,1,559,787,5,13,1,1,1
113,6,1108,393,129,144,1,1,1
113,8,1174,639,24,54,1,1,1
114,7,411,562,112,114,1,1,1
114,1,560,790,7,10,1,1,1
114,6,1103,403,127,143,1,1,1
114,8,1170,649,26,45,1,1,1
115,7,419,574,109,108,1,1,1
115,6,1099,418,124,138,1,1,1
115,8,1170,653,24,44,1,1,1
116,7,428,580,108,107,1,1,1
116,6,1094,429,121,135,1,1,1
116,8,1167,654,25,45,1,1,1
117,7,436,591,104,102,1,1,1
117,6,1090,441,118,132,1,1,1
117,8,1164,658,26,42,1,1,1
118,7,443,597,103,101,1,1,1
118,6,1086,453,114,127,1,1,1
118,8,1162,658,26,44,1,1,1
119,7,450,605,102,98,1,1,1
119,6,1082,466,112,122,1,1,1
119,8,1161,662,24,41,1,1,1
120,7,459,613,97,95,1,1,1
120,6,1077,470,111,126,1,1,1
120,8,1159,663,24,42,1,1,1
121,7,465,615,96,98,1,1,1
121,6,1075,479,107,124,1,1,1
121,8,1157,665,25,43,1,1,1
122,7,472,620,94,97,1,1,1
122,6,1070,493,106,117,1,1,1
122,8,1154,667,25,42,1,1,1
123,7,478,627,93,95,1,1,1
123,6,1070,502,100,115,1,1,1
123,8,1154,670,22,41,1,1,1
124,7,485,631,90,95,1,1,1
124,6,1073,512,92,112,1,1,1
124,8,1150,671,25,42,1,1,1
125,7,491,641,88,89,1,1,1
125,6,1070,519,90,111,1,1,1
125,8,1149,673,24,42,1,1,1
126,7,497,651,87,83,1,1,1
126,6,1057,524,97,112,1,1,1
126,8,1150,675,18,42,1,1,1
127,7,503,652,85,86,1,1,1
127,6,1053,533,95,110,1,1,1
127,8,1145,678,25,40,1,1,1
128,7,509,659,85,83,1,1,1
128,6,1050,544,94,104,1,1,1
128,8,1147,680,20,40,1,1,1
129,7,514,664,82,82,1,1,1
129,6,1047,550,91,104,1,1,1
129,8,1144,682,21,39,1,1,1
130,7,519,671,82,79,1,1,1
130,6,1045,558,90,101,1,1,1
130,8,1142,684,19,39,1,1,1
131,7,525,674,78,79,1,1,1
131,6,1041,566,88,99,1,1,1
131,8,1141,686,18,38,1,1,1
132,9,222,71,147,28,1,1,1
132,7,530,680,77,77,1,1,1
132,6,1039,574,88,96,1,1,1
132,8,1139,687,20,26,1,1,1
133,9,191,70,206,65,1,1,1
133,7,534,686,76,74,1,1,1
133,6,1036,581,86,93,1,1,1
133,8,1138,690,19,34,1,1,1
134,9,185,70,229,99,1,1,1
134,7,539,688,75,76,1,1,1
134,6,1033,584,89,96,1,1,1
134,8,1134,691,21,39,1,1,1
135,9,202,70,228,130,1,1,1
135,7,544,692,74,75,1,1,1
135,6,1031,594,84,90,1,1,1
135,8,1134,693,18,22,1,1,1
136,9,203,73,241,157,1,1,1
136,7,549,696,72,74,1,1,1
136,6,1029,597,83,92,1,1,1
136,8,1132,696,19,37,1,1,1
137,9,208,70,249,187,1,1,1
137,7,553,698,72,75,1,1,1
137,6,1026,605,81,88,1,1,1
137,8,1130,697,21,37,1,1,1
138,9,223,71,247,212,1,1,1
138,7,555,702,72,74,1,1,1
138,6,1023,610,79,88,1,1,1
138,8,1129,698,20,23,1,1,1
139,10,0,392,3,21,1,1,1
139,9,245,74,236,233,1,1,1
139,7,559,710,71,69,1,1,1
139,6,1020,616,78,86,1,1,1
139,8,1127,700,19,35,1,1,1
140,10,0,371,20,73,1,1,1
140,9,266,74,228,255,1,1,1
140,7,564,711,69,70,1,1,1
140,6,1019,620,78,86,1,1,1
140,8,1130,703,15,36,1,1,1
141,10,0,381,37,76,1,1,1
141,9,284,84,219,266,1,1,1
141,7,568,718,68,66,1,1,1
141,6,1016,629,76,81,1,1,1
141,8,1124,703,19,37,1,1,1
142,10,0,390,54,79,1,1,1
142,9,298,102,211,270,1,1,1
142,7,570,716,69,71,1,1,1
142,6,1015,630,74,84,1,1,1
142,8,1127,706,14,36,1,1,1
143,10,0,406,68,76,1,1,1
143,9,317,130,200,263,1,1,1
143,7,576,721,65,68,1,1,1
143,6,1013,637,73,80,1,1,1
143,8,1126,708,17,35,1,1,1
144,10,0,398,84,95,1,1,1
144,9,334,168,192,244,1,1,1
144,7,579,725,65,67,1,1,1
144,6,1010,637,73,85,1,1,1
144,8,1122,708,17,35,1,1,1
145,10,0,382,98,121,1,1,1
145,9,347,189,188,242,1,1,1
145,7,582,730,64,64,1,1,1
145,6,1008,648,71,77,1,1,1
145,8,1119,711,19,20,1,1,1
146,10,0,378,113,134,1,1,1
146,9,362,217,178,231,1,1,1
146,7,586,734,63,63,1,1,1
146,6,1007,650,69,78,1,1,1
146,8,1119,712,16,33,1,1,1
147,10,0,387,126,135,1,1,1
147,9,376,241,174,223,1,1,1
147,7,589,735,63,65,1,1,1
147,6,1005,655,68,77,1,1,1
147,8,1120,714,13,20,1,1,1
148,10,0,395,139,136,1,1,1
148,9,388,270,167,209,1,1,1
148,7,594,740,60,60,1,1,1
148,6,1003,659,68,76,1,1,1
148,8,1122,717,11,19,1,1,1
149,10,0,404,152,135,1,1,1
149,9,401,284,161,209,1,1,1
149,7,597,743,59,57,1,1,1
149,6,1008,663,60,76,1,1,1
149,8,1120,715,12,24,1,1,1
150,10,0,408,164,139,1,1,1
150,9,411,307,155,200,1,1,1
150,7,599,744,60,56,1,1,1
150,6,999,668,66,74,1,1,1
150,8,1117,719,12,20,1,1,1
151,10,0,417,176,139,1,1,1
151,9,422,325,151,195,1,1,1
151,7,602,746,59,54,1,1,1
151,6,1005,671,58,74,1,1,1
151,8,1116,721,14,33,1,1,1
152,10,8,428,180,136,1,1,1
152,9,434,342,144,191,1,1,1
152,7,605,752,59,48,1,1,1
152,6,996,675,64,73,1,1,1
152,8,1113,722,16,19,1,1,1
153,10,22,441,177,130,1,1,1
153,9,441,366,143,178,1,1,1
153,7,608,756,58,44,1,1,1
153,6,996,676,62,75,1,1,1
153,8,1114,723,13,20,1,1,1
154,10,39,452,171,126,1,1,1
154,9,452,379,138,177,1,1,1
154,7,610,757,58,43,1,1,1
154,6,998,682,57,72,1,1,1
154,8,1111,725,15,20,1,1,1
155,10,52,463,168,122,1,1,1
155,9,460,396,132,170,1,1,1
155,7,615,758,55,42,1,1,1
155,6,992,689,61,68,1,1,1
155,8,1113,727,11,18,1,1,1
156,10,67,471,163,121,1,1,1
156,9,467,411,130,165,1,1,1
156,7,617,763,55,37,1,1,1
156,6,990,692,61,68,1,1,1
156,8,1113,726,9,21,1,1,1
157,10,80,476,160,122,1,1,1
157,9,475,428,126,158,1,1,1
157,7,620,765,54,35,1,1,1
157,6,996,695,52,68,1,1,1
157,8,1110,729,14,18,1,1,1
158,10,92,487,159,118,1,1,1
158,9,484,441,121,155,1,1,1
158,7,621,768,55,32,1,1,1
158,6,993,699,53,67,1,1,1
158,8,1108,729,13,20,1,1,1
159,10,105,492,155,119,1,1,1
159,9,490,459,119,147,1,1,1
159,7,623,770,56,30,1,1,1
159,6,987,704,57,65,1,1,1
159,8,1106,731,14,20,1,1,1
160,10,117,504,152,113,1,1,1
160,9,497,465,116,150,1,1,1
160,7,628,771,53,29,1,1,1
160,6,990,707,52,64,1,1,1
160,8,1107,733,13,31,1,1,1
161,10,129,506,149,116,1,1,1
161,9,503,484,115,137,1,1,1
161,7,630,772,44,28,1,1,1
161,6,989,705,51,69,1,1,1
161,8,1107,735,13,18,1,1,1
162,10,141,517,145,111,1,1,1
162,9,510,495,110,134,1,1,1
162,7,632,777,45,23,1,1,1
162,6,988,712,51,65,1,1,1
162,8,1106,736,12,8,1,1,1
163,10,151,524,143,110,1,1,1
163,9,516,505,108,132,1,1,1
163,7,636,782,44,18,1,1,1
163,6,987,718,49,62,1,1,1
163,8,1104,737,12,20,1,1,1
164,10,162,529,140,110,1,1,1
164,9,521,520,105,126,1,1,1
164,7,636,782,43,18,1,1,1
164,6,986,722,49,62,1,1,1
164,8,1106,749,9,7,1,1,1
165,10,173,536,137,108,1,1,1
165,9,525,520,105,133,1,1,1
165,7,640,783,40,17,1,1,1
165,6,985,723,47,62,1,1,1
165,8,1104,740,10,18,1,1,1
166,10,184,548,134,101,1,1,1
166,9,531,539,102,121,1,1,1
166,7,643,784,39,16,1,1,1
166,6,984,727,47,61,1,1,1
166,8,1100,742,13,18,1,1,1
167,10,193,551,133,103,1,1,1
167,9,536,543,99,123,1,1,1
